"num_employment","num_employment_lw","num_employment_hw","wages","num_residents","num_residents_hw","num_residents_lw","income","regionid","home_price"
3522.76661812748,776.354700835472,2746.41191729201,35369.8472762892,9914.58314939134,8677.66618132112,1236.91696807022,45015.9963616112,269588,333989.25
10373.0615739747,2000.51481853991,8372.54675543483,38634.6105326992,22185.871728266,20611.2562883378,1574.6154399282,47840.5745437074,269589,409859.84
2170.41549169138,495.937402509379,1674.47808918201,40221.503927044,4615.6677563975,4337.49901822659,278.168738170905,48536.4361830569,269590,491167.66
812.912493667473,158.522312835199,654.390180832274,38091.9712732819,1648.46049045055,1487.03217600778,161.428314442763,46345.3324525571,269591,419167.16
6568.97116459506,1232.25604898722,5336.71511560784,35211.8907246241,24035.0741245954,21024.2502617393,3010.82386285611,44879.4866569661,269592,406746.66
195796.80979924,15008.8383372042,180787.971462036,53630.5334522423,6801.83679334946,6425.38296353251,376.453829816948,50278.8811871112,269593,385221.5
878.358291562987,271.439349452328,606.918942110659,30814.8389205289,3759.41591564787,3221.07515482333,538.340760824542,46392.3612719067,269595,166745.42
803.859564893813,255.828185336743,548.03137955707,32609.7664006231,4673.89698472686,4292.55778385355,381.339200873312,48598.5847887758,269596,245774.58
26930.8591019567,3467.6975013417,23463.161600615,45258.8136452295,10177.1393627758,9486.90119935859,690.238163417167,49226.744239984,269597,376278.09
11847.4798254866,1421.36907361108,10426.1107518755,46429.6430278767,5594.22586004201,5150.7998057067,443.426054335311,47953.1227466556,269599,379326.16
4316.81287731367,625.71483688166,3691.098040432,42706.0605055471,7001.01869325585,6365.91793850617,635.100754749678,46697.5214989136,269600,755359.75
1563.52619128069,258.548859106613,1304.97733217408,32518.5646124269,2894.5478699695,2616.99963273854,277.54823723096,46516.1783881548,269602,359081.16
4348.10248711114,438.983521464464,3909.11896564668,48785.0533456188,2694.91013121407,2345.93517175532,348.974959458746,46070.8997724763,269603,237476.67
4627.55250274417,749.339574375304,3878.21292836887,41850.3480782424,12649.6804959335,10780.1405613462,1869.53993458732,45181.1703569605,269605,203051.42
29224.8385066846,3948.08771478823,25276.7507918964,46640.0460266098,13489.974060561,12232.5531002996,1257.42096026142,48303.2064181156,269607,356232
1109.28403403248,357.824872772737,751.459161259742,29220.2588969524,7323.49844204306,5889.71507520271,1433.78336684035,44923.3235431519,269608,124259.91
2795.38884617641,718.54638994459,2076.84245623182,32808.0507314053,6812.07683175646,5807.24312442514,1004.83370733133,45524.3114216173,269609,281803.66
98.4804107275763,18.674917884866,79.8054928427103,34695.3905687693,1140.56352841819,963.714417682585,176.84911073561,45814.8084176349,269610,175027
823.696081460434,208.956643848273,614.73943761216,29960.8805150364,3955.85221415237,3375.67309124875,580.179122903625,43638.0196199571,269611,207558.17
1094.93555759383,234.860954733677,860.074602860156,33116.1454896665,4750.0194228296,3607.09071662472,1142.92870620489,43320.0607073896,269612,85004.336
1763.78727531157,201.716029561211,1562.07124575036,38634.5650492164,3004.19992178481,2328.30581135048,675.894110434327,43520.8485583954,269613,135883.08
2401.94402544329,756.577699307181,1645.36632613611,28341.8043220307,6892.76463234631,5907.88571615672,984.878916189596,43438.2588112242,269614,217012.58
21389.5035988312,3519.62720851513,17869.876390316,42762.4964565469,10160.7699889581,9302.90385383623,857.866135121847,47144.6916268399,269615,470908
1393.49223352923,322.221317999046,1071.27091553018,31297.2900270822,4081.61178094979,3594.17002341368,487.441757536105,47434.458372935,272951,340496.16
5195.85389465888,1319.63404394606,3876.21985071281,34204.7851655453,11702.2401492091,9547.89151963096,2154.34862957812,44290.2968353343,273035,374242.34
3692.49376587666,740.362962724428,2952.13080315223,34019.1272344876,8749.29929138455,7133.80901563164,1615.49027575291,42533.3006337555,273040,194114.58
637.459916681722,106.347843306664,531.112073375058,38692.6715210836,2690.09987000147,2259.72039127655,430.379478724925,46260.78070276,273111,170297.75
667.927229048833,203.2435664426,464.683662606233,28833.0744885929,4252.59291647008,3475.79881931633,776.794097153748,45253.9911707385,273222,183252.33
1867.44619817269,261.264515710023,1606.18168246267,39972.1342948729,3664.53716712298,3101.68807615808,562.849090964904,42056.3106327213,273964,280087.59
212.793627231656,37.5987022323149,175.194924999341,39395.3308029405,2185.29570130202,1909.60981822601,275.685883076017,48090.7544750957,274178,419550.66
1464.76403925532,278.326899436235,1186.43713981908,35608.731469903,3225.6417036306,2814.59157472817,411.050128902434,44238.2984244186,274579,279066
50.0066408117178,5.03523843345349,44.9714023782643,37854.7609224935,745.155833453531,614.046809926405,131.109023527125,45979.0661925562,274850,316436.41
2314.64337786207,606.255425940153,1708.38795192192,32240.9465753205,9258.29073262773,8027.03764379962,1231.25308882811,43979.0013962026,275083,331671.5
4.00276664816446,0.452395043035048,3.55037160512942,45367.1189243092,39.0991656644255,29.7327792130293,9.36638645139621,42639.2503385875,275192,44360.25
1168.02314437044,222.099514729433,945.923629641004,38178.1493804916,3107.82998421658,2463.34958116734,644.480403049238,44389.0447534442,275251,104881.34
417.22181719376,69.1658693091532,348.055947884607,40948.0156323507,2182.94660584813,1734.35053165321,448.596074194925,44741.1709117221,275927,117117.75
1247.90016608061,228.677384168674,1019.22278191194,41582.4195750197,3650.48572859503,3009.78141242986,640.704316165165,46276.6589373444,276138,173281.33
771.373531346238,184.689393616695,586.684137729543,32290.1425138303,2407.83658705078,1901.17684440628,506.659742644495,44797.9902604412,276349,123919.09
1886.80301665862,516.816778191244,1369.98623846737,40761.2959250816,1304.85249154376,1079.59040742745,225.262084116314,44007.0853624422,276477,357362.66
1326.23477292986,317.658625713104,1008.57614721675,32647.3956221313,5358.34143401358,4567.78181997619,790.55961403739,42688.1236071343,403109,279822.75
5725.0494473401,811.112453290152,4913.93699404995,38493.4791172353,9897.49160788535,8235.71122747259,1661.78038041277,42880.8627568571,403117,175768.67
2306.91318034541,402.500296911914,1904.4128834335,38378.6262056368,8937.21255556008,7169.99919704602,1767.21335851407,44146.4747004645,403120,175270.75
1183.18311892624,776.829940087773,406.353178838465,16783.1842577521,614.198488636954,505.077711484931,109.120777152023,45097.7710190885,403128,199989.5
6211.42415540261,695.969994593763,5515.45416080884,48622.6489483499,4089.5985288401,3638.63778918723,450.960739652876,47391.3250974596,403141,321951.41
224.501592649637,59.6372673835494,164.864325266088,31225.3255007418,490.528565028513,427.610045002069,62.9185200264445,47445.4969587123,403144,278206.66
4199.94330652374,840.938439248388,3359.00486727536,37704.6830183475,8090.13884428443,6725.84896572094,1364.28987856349,46060.0629384157,403145,242632.25
4893.12520201798,615.2857011036,4277.83950091438,40568.7766205119,6556.47217731401,5348.62600417707,1207.84617313694,42872.198175212,403146,98977.336
1072.85120455368,173.126777855332,899.724426698348,35850.6450608408,5451.35005921105,4462.64114569737,988.708913513683,43324.8342465896,403148,187505.25
410.854884320993,69.3950103722609,341.459873948732,33675.0901090359,2118.44026017942,1839.06961444166,279.370645737754,46853.7790687352,403151,197874.08
314.210570555246,84.2513110075233,229.959259547722,33902.5653937246,1108.34940055744,972.395876489465,135.953524067974,47314.9266635495,403168,326157.59
4728.83129912448,1090.34699455583,3638.48430456866,33224.4844569179,12918.9152764664,10674.7047693206,2244.21050714584,43301.6413200847,403169,282413.34
288.16557512867,66.4372859633959,221.728289165274,35334.7096217545,1130.67242850967,934.754736667623,195.917691842052,43579.0468994844,403255,383671.66
242.197348909595,84.0422774193785,158.155071490217,28271.0683908714,388.016386972744,331.445420846812,56.5709661259324,44368.999303164,403256,389149.66
1607.55523472149,342.075341655344,1265.47989306615,35869.8452652937,6746.31165011966,5835.56455456864,910.747095551018,45876.6069531972,403257,304516.58
232.28285224449,54.7177167329821,177.565135511508,35314.9626656009,865.974398703921,752.971085485088,113.003313218833,46080.1986501146,403258,428694.66
246.012862406516,52.8675682100369,193.14529419648,32459.060397972,1248.3011167224,1113.37552746322,134.925589259178,45634.4116878808,403259,362799.41
233.60218357785,43.673853895674,189.928329682176,32843.1241723894,632.728190048664,563.210935967843,69.5172540808209,45948.6936824266,403260,365673.71
253.823443749863,43.5341112843481,210.289332465514,40522.2874053782,622.77797426003,564.337473480094,58.4405007799356,46633.8437992047,403261,662359.94
571.618633797896,105.53607209649,466.082561701406,37902.6841012401,2312.73133203913,1973.89419513598,338.837136903146,43871.086496253,403262,257217.08
582.934552262886,65.1066769862335,517.827875276653,39554.3964979141,1206.59801663879,1075.6572480497,130.940768589094,45422.0824830677,403263,540220.75
1298.93257194792,136.800886009856,1162.13168593807,42610.3597999722,3140.65466738423,2831.40705225773,309.247615126497,46899.6073740899,403264,415386.5
465.249170312798,86.5703460076096,378.678824305188,39215.4953780713,2238.13197531243,1990.6052920091,247.526683303331,45908.6365686412,403265,426615.416666667
330.093361860229,38.1478260507745,291.945535809454,37728.4083820348,1163.71959681494,1023.76398678359,139.955610031342,46547.6918786767,403266,281803.66
1203.98219889429,215.797376055628,988.184822838659,38073.7706859031,1716.68536610363,1528.26463790539,188.42072819824,46534.3534376433,403267,554496
478.176570261565,124.279358362362,353.897211899204,32656.7249343712,1335.53476558365,1117.20110048685,218.333665096803,43542.9198669563,403268,338711.66
387.387698179058,124.110082302587,263.277615876471,30169.8441312241,470.891999333713,389.806219408965,81.085779924748,43936.6148795548,403269,372479.59
27.6682934541668,3.35487948752715,24.3134139666397,38460.4715515713,13.5064579520295,12.003811293619,1.5026466584105,44879.7381377543,403270,450656
977.021948589282,124.736753578694,852.285195010587,37714.0580128007,1608.28367089226,1398.6915218682,209.592149024067,44292.4046216716,403271,376453.2325
34.2554895735646,4.15360056434,30.1018890092246,38460.4715515713,16.7220407112553,14.8616478024841,1.8603929087712,44879.7381377543,403272,450656
19.4313765711216,2.35612387084372,17.0752527002779,38460.4715515713,9.48555323958303,8.43024807154728,1.05530516803575,44879.7381377543,403273,450656
8.37241636668733,2.72135556875804,5.65106079792929,29907.1726698258,50.3486313243472,45.9254991392294,4.42313218511786,47699.6662698102,403274,394376.42
194.935951426418,63.3616406221954,131.574310804223,29907.1726698258,1172.27308346503,1069.28877845346,102.984305011567,47699.6662698102,403275,454763.59
1958.58378519343,184.383501169946,1774.20028402348,44385.0341560874,1587.74257536665,1438.33087965824,149.411695708407,47447.9010596469,403276,340505
366.879532370419,65.2997785198147,301.579753850604,36128.061257882,1115.98853597839,1003.9531177692,112.035418209183,47035.1121876472,403277,425294.91
226.84711621243,62.2048555932273,164.642260619203,30654.2071065279,1233.23245255782,1088.90709014882,144.325362408992,46301.084722084,403278,304473.34
146.146083065254,37.2357968322536,108.910286233,31418.9098030452,1215.60219560388,1094.15334810928,121.448847494606,46525.9662798956,403279,313693.41
32.631727302762,7.85158661656319,24.7801406861988,37003.198947716,53.7660823941643,47.3300955670743,6.43598682708998,47124.3785180853,403280,341217.25
77.3852168569574,30.1213698030293,47.2638470539281,30317.3863446285,1041.46602672882,917.546208931928,123.919817796889,45997.8307910611,403281,291693.5
58.1376949643593,6.98566855319988,51.1520264111595,39513.5032766728,585.981084293712,515.869719134358,70.111365159354,45531.5505522642,403282,285775.5
349.249446179534,117.11772120839,232.131724971144,27788.6740622542,2829.26219919541,2478.87455180908,350.387647386325,44540.4823222777,403283,291788.75
304.657432387593,67.521419927592,237.136012460001,32230.6493689223,1581.84252993016,1353.66307142772,228.179458502444,44680.7224819137,403284,314513.09
236.761271008178,58.8529873338245,177.908283674354,34863.7386139959,322.099069350029,280.175195640872,41.9238737091574,44889.1190719511,403285,338855.5
770.526420938026,126.593792330527,643.932628607499,33799.1804915497,1616.97590175649,1420.56955765416,196.406344102336,43856.8945247021,403286,331538.42
967.986194511187,152.151267228452,815.834927282735,36145.8394391548,1696.8605687753,1436.16950636759,260.691062407701,43236.0758348854,403287,326627.35
2071.09191108541,366.050312702914,1705.04159838249,33262.0616942412,3544.09172200955,3135.57218239906,408.519539610486,45185.4124190791,403288,355364.916666667
143.306381728502,60.7314357452009,82.5749459833012,24219.6504210818,290.490086873177,260.44082294215,30.0492639310272,45091.0870771109,403289,412293.16
178.167596779048,34.4109213953015,143.756675383746,35362.794365295,1053.82812648954,923.503237683675,130.324888805863,45594.4037994189,403290,635574.06
1206.96908465705,236.997890518409,969.97119413864,37858.966302999,4061.35428284463,3715.52296616494,345.831316679689,46816.3469413055,403292,719415.06
1218.5670328076,124.216816920942,1094.35021588666,45315.6825133071,891.464217042233,796.019803574614,95.4444134676185,46431.0236191802,403293,759828.94
1318.48932698548,408.136895254332,910.352431731152,32030.2456615118,1663.07242195643,1519.9335373379,143.138884618538,47412.1619201854,403294,473513.84
3168.30954210206,750.559100527115,2417.75044157494,34811.948959091,13217.9761257543,12234.0854794914,983.890646262869,47965.0607660267,403295,409859.84
795.149000749537,190.552175446543,604.596825302994,35894.936027338,1115.58344559217,1031.56862476037,84.0148208317982,46937.8061970323,403296,531077.5
1187.14337070263,169.386536308926,1017.7568343937,43653.5639861533,881.978617645841,830.456389171255,51.522228474586,48536.8158817126,403297,433706.84
10932.1995375127,1313.99179331577,9618.20774419691,46157.3037893009,2282.72273714979,2127.2741587784,155.448578371389,48450.7481516825,403298,441924.16
26804.0686929637,2458.14597123924,24345.9227217245,49474.7047511255,6459.72012221999,6097.75896598015,361.961156239847,49164.7464849965,403299,438252.25
23631.5273685469,1792.89225574896,21838.635112798,50988.4213258756,5885.42545738197,5685.59307286844,199.832384513531,49818.8581242887,403300,398064.41
2222.70124515016,387.265141659462,1835.4361034907,38522.9425867261,4555.2195287819,4220.8857423081,334.333786473804,48609.4561032101,403301,351986.59
882.137310867282,81.4741428708755,800.663167996406,49437.9581263127,1047.09698286528,974.783865253612,72.3131176116718,48352.4758738857,403302,405422.22
2244.99108056107,280.231215137442,1964.75986542362,45001.7873659071,4112.28894664915,3859.65012161488,252.638825034273,48951.1217457661,403303,428495.75
573.867367801219,124.276540385338,449.590827415881,36488.0915773067,2130.67130411512,2011.19206119303,119.479242922088,48851.8961909387,403304,335944.41
2080.31228988196,238.147485082864,1842.1648047991,45499.0663320902,1587.02753155819,1496.44236370409,90.5851678540921,48962.0413348255,403305,665524.75
2955.88464399061,702.442812882008,2253.4418311086,34231.3879664882,2789.62190344867,2584.71758093021,204.904322518454,48086.4169608127,403306,903734.19
2025.65073481988,439.335066137711,1586.31566868217,33569.8122080671,3922.4145074863,3690.21784044076,232.196667045541,48553.8751881193,403307,639768.44
2048.79776993271,402.689818288454,1646.10795164426,36567.8095209647,4553.58838399577,4237.11564012633,316.472743869442,48203.4589385808,403308,678223.43
318.769433726326,42.1411684914615,276.628265234864,38326.2827430932,1145.75001569641,1080.0678768749,65.6821388215075,47953.6524221904,403309,728506.56
1272.58278195444,180.094841712982,1092.48794024146,42099.8300672354,3190.17378275587,2940.87225516589,249.301527589979,47810.0721777746,403310,464955.09
877.285893698507,182.295155153042,694.990738545465,38280.9034943609,3126.873900471,2936.19577580232,190.678124668679,47993.8426431933,403311,511201.84
1095.08151161538,146.951220509978,948.130291105399,41099.8621091829,2332.06342321975,2116.19934985255,215.864073367205,46302.257233783,403312,467460.25
5856.95589925916,454.346300392641,5402.60959886652,52042.7620930563,1737.99641978427,1654.59381437986,83.4026054044132,49444.5870482269,403313,430286.25
1017.08382596276,179.014875544264,838.068950418496,34459.9782268322,2901.61356590344,2585.74135154653,315.872214356913,46117.9109371021,403314,406746.66
312.0232189665,88.7282126304862,223.295006336014,27795.6120839028,944.366672480379,801.264389135329,143.10228334505,42453.3280313569,403315,299483.59
141.234951941087,35.2975290952087,105.937422845879,34813.8895933844,347.875879096024,284.991884646062,62.8839944499621,43580.9703622141,403316,412293.16
1454.91146104288,180.552459669601,1274.35900137328,40297.193362634,2933.1222777345,2529.32273838312,403.799539351381,43477.4756992961,403317,294715.5
1440.60109643202,195.242908058544,1245.35818837348,36975.2734888452,1904.28404596477,1537.44712898335,366.836916981416,42555.9889149905,403318,203721.42
206.090185667023,32.511955952745,173.578229714278,40243.6083239688,522.97304773909,406.901181649253,116.071866089836,44460.378652067,403319,185494.17
2666.79709988042,217.873261549027,2448.9238383314,50200.3965218692,575.423618573077,551.650118683508,23.7734998895684,49692.915517143,403320,502027.59
1705.8816726878,131.045577040708,1574.83609564709,50646.2655901428,1430.29088473634,1253.05817450298,177.232710233362,46144.7465620557,403321,254646.75
19461.7157460002,1394.51745477898,18067.1982912212,51714.056858206,3631.06643831727,3476.73547546432,154.330962852958,49873.0418501496,403322,353345.5
903.650953244337,216.634954167914,687.015999076423,30828.1595285351,4425.59547523691,3662.97237582923,762.623099407684,44177.5373440482,403323,246112.17
185.393863487903,34.2396328848307,151.154230603072,34398.2479514751,591.6982112779,496.283697512927,95.4145137649732,41741.8935464225,403324,251868.75
1063.62330940688,194.528149065543,869.095160341341,39043.1574422356,3224.04546255177,2797.9143690638,426.131093487969,45018.1916285421,403325,275578.41
376.33955605009,59.5616908139441,316.777865236146,40583.0165214044,129.727886198706,104.953398010439,24.7744881882669,44188.1731390628,403326,217670
430.284174805348,60.1330566780407,370.151118127307,38897.1748356648,926.269346770449,747.605322452827,178.664024317621,44333.1641498368,403327,151570.33
4818.19484865498,291.901393443731,4526.29345521125,51544.0069478544,800.214192892196,689.115945667053,111.098247225143,46147.1493323675,403328,296958.498333333
211.482432195605,26.9043250771342,184.578107118471,38874.7070801306,101.586908109221,88.028758878155,13.5581492310661,44811.2662039783,403329,261777.25
3340.6118296101,616.975097475626,2723.63673213448,35880.3427462388,3562.83161132232,3037.95165699268,524.879954329639,44707.4059107645,403330,305348.5
398.526326367767,72.7777892768357,325.748537090931,38339.1706360851,566.51306668439,487.521117183006,78.9919495013845,45185.31925417,403331,343066.34
2514.67287704786,165.140399335823,2349.53247771203,45609.256560906,125.68768376997,107.546554963717,18.1411288062533,42351.187072626,403332,213621.934
479.611454355621,91.9272996204223,387.684154735198,33424.9398714507,819.675978602962,713.654253261986,106.021725340977,43579.0728648317,403333,230781.17
76.9299837896077,18.8814928703444,58.0484909192633,34239.2194595518,361.673893340019,310.424063053672,51.2498302863472,44699.5402897339,403334,170172.83
232.369015636216,24.9225421388747,207.446473497341,42442.6106850843,224.020821181159,179.847682572494,44.1731386086649,41342.2337422731,403335,207717.83
68.3807415060867,21.3860902950649,46.9946512110217,28425.7031351189,337.366271761758,289.818116622387,47.5481551393714,44312.2899647982,403336,172138.75
33.5204510132572,10.4835276177432,23.036923395514,28425.7031351189,165.377990016511,142.069737283127,23.3082527333838,44312.2899647982,403337,194575.665
1627.65832033241,287.283114930605,1340.37520540181,35218.8991178812,640.75930631821,554.994976194907,85.7643301233033,44193.5406847643,403338,76956.75
49.4742011594555,4.09046006040853,45.383741099047,41180.845105273,63.4148866958095,53.871459813604,9.54342688220555,43759.4759448391,403339,187686.5
974.638363152909,74.3035214216471,900.334841731262,43134.1788515894,857.889464858839,756.049109556732,101.840355302107,45067.9441032707,403340,270722.16
395.663556116988,260.646621982544,135.016934134444,19005.2164593206,105.141183945217,77.0971011464363,28.0440827987806,43037.5620320975,403341,237006.963
10163.2010721943,1544.57875152805,8618.62232066628,47747.3277708862,1178.32397644605,1119.54760841958,58.7763680264748,50167.5219065674,403342,514912.66
4874.70380773087,295.902966724259,4578.80084100661,54798.4372680761,493.609714852709,463.503472737119,30.10624211559,49684.4015912594,403343,266265.75
347.166968580428,75.4362384066052,271.730730173823,35573.7148607215,1112.23643855917,1035.44168466469,76.794753894488,49169.9465470139,403344,393662.09
673.015170303299,74.5831533774128,598.432016925886,35808.8204507273,504.899408606598,441.667578075804,63.2318305307937,46947.1977014798,403345,113189.84
559.611719511548,105.967218050816,453.644501460732,40131.7712569341,433.945737010628,373.142102586055,60.8036344245724,45198.2256317413,403346,371508.25
296.449029164913,189.397844798309,107.051184366603,19561.3817361965,292.018820776855,232.942455862798,59.0763649140569,45390.6557747924,403347,308437.295
92.6042122268505,24.0778794817231,68.5263327451274,31640.4108959736,199.444972417702,173.916799355952,25.5281730617506,47593.6831653373,403348,297321.535
175.569324025204,79.382889790289,96.1864342349151,23435.5225347573,846.871509327603,654.076641879516,192.794867448087,45459.6590216266,403349,279091.773333333
220.301840697795,45.6327339302374,174.669106767558,37826.7863716108,572.636785446747,448.997444824943,123.639340621804,43859.2922257638,403350,129228.0215
265.891027180007,67.9645556197954,197.926471560211,32009.8502194227,1242.97783220453,1071.72302352425,171.254808680278,46852.2851458032,403351,284428.41
411.164774369709,91.317187881973,319.847586487736,34366.7057044211,1272.51540589749,1127.82950214765,144.685903749839,49024.2678018485,403352,282306.44
214.139097517003,68.2531300971591,145.885967419844,32890.4754682349,1353.03831831518,1049.78452381218,303.253794503008,44277.4457550249,403353,131468.08
69.2747880565486,16.8164489654442,52.4583390911044,34447.9622464179,505.134331854307,417.22678177271,87.9075500815971,44732.3615612221,403354,428564.34
23.4718110484859,2.6093652722828,20.8624457762031,42980.0910062444,59.4151790126362,37.568553165837,21.8466258467992,43005.2032720776,403355,126372.996666667
507.989139901568,121.204438579226,386.784701322342,32868.6930174616,2968.24548155419,2317.49833362502,650.747147929172,43944.0406996369,403356,130533.16
1062.83989054439,308.255268336333,754.584622208055,29290.1838251408,1072.0452771354,880.785941968387,191.259335167012,44712.7594635488,403357,160987.08
114.892627436655,32.8715726556112,82.0210547810434,29065.4476080298,768.668206366578,622.283050117362,146.385156249216,45907.9678028943,403358,206785.58
82.3385887003965,8.93228727534027,73.4063014250562,49945.0302496528,433.544281739893,347.70532409682,85.838957643073,44115.3917321165,403359,55586.75
185.215491351662,55.7199502189745,129.495541132687,27202.2583646505,1194.74610454778,917.065372772489,277.680731775288,43983.239684544,403360,98368.086
109.448491118749,53.7031676695646,55.7453234491844,20255.468140205,1106.51147916979,916.478554443505,190.032924726283,46382.8952275672,403361,156033.92
8.77391729070314,2.02651905395341,6.74739823674973,22883.6593001579,406.250753427473,321.74534328554,84.5054101419327,44177.6528191081,403362,155626
121.037940219103,8.28628984815281,112.75165037095,45889.181787834,412.194291792337,354.246602672257,57.94768912008,46647.0377742547,403363,164942.58
35.915598792747,12.7964840386902,23.1191147540568,30018.4150669304,79.8681707806959,62.2699904906216,17.5981802900744,43143.2497474653,403364,152420.25
36.192971453567,10.3180936436203,25.8748778099468,34486.7119666962,317.202729739377,280.9836228599,36.2191068794766,45800.5963132283,403365,187360.92
33.0241778382154,9.4147163317449,23.6094615064705,34486.7119666962,289.430763404427,256.382738368304,33.0480250361229,45800.5963132283,403366,243475.5
