"h_regionid","w_regionid","num_commuting"
"137228","403301",0.0799898812347216
"137228","403302",0.288062641771612
"137228","403303",0.187462449634535
"137228","403304",0.134057295969965
"137228","403306",0.0611297306733361
"137228","403310",0.0758577161674658
"137228","403313",0.224855405454496
"137228","403314",0.132947332301564
"137228","403315",0.274624901220094
"137228","403316",0.0841161386075763
"137228","403317",0.000817274203086835
"137228","403318",0.2152176311265
"137228","403320",0.606232363387185
"137228","403321",0.439704417100976
"137228","403322",3.34017793504763
"137228","403323",0.0295806963814154
"137228","403325",0.0309917528605018
"137228","403328",1.82689024991667
"137228","403329",0.077785613225346
"137228","403330",0.893464059471516
"137228","403331",0.0450724600236794
"137228","403332",1.36531801599636
"137228","403333",0.182358122087673
"137228","403338",0.840774920672162
"137228","403339",0.0787347571069036
"137228","403340",0.0732321444769429
"137228","403341",0.342511570703758
"137228","403342",2.19565833202742
"137228","403343",0.729156074661061
"137228","403344",0.106198322569813
"137228","403345",2.61209672620394
"137228","403346",1.93939752683889
"137228","403347",0.242075807411324
"137228","403348",0.0909533139431026
"137228","403350",0.0902057619951852
"137228","403351",0.234618146707795
"137228","403352",0.433127049633519
"137228","403356",0.00858618388941494
"137228","403357",1.71941261728311
"137228","403358",0.177812655282241
"137228","403361",0.271023783270985
"137228","403363",0.0377154626384604
"137228","403364",0.0105944414265052
"137228","403367",0.416055936289609
"137228","403368",0.00756677601157907
"137228","403370",0.0585955740349068
"137228","403371",0.170704779956153
"137228","403372",0.0725338969278533
"137228","403373",0.0256937297824276
"137228","403375",0.321367304995982
"137228","403376",1.34720217447986
"137228","403377",1.15506795269867
"137228","403378",1.10069425292105
"137228","403379",0.752357488331933
"137228","403380",0.0751843227025116
"137228","403381",0.100744068308936
"137228","403382",0.0181585696821671
"137228","403383",0.0750267696396101
"137228","403385",0.0207240065111833
"137228","403386",3.45952458928925
"137228","403387",0.181991063716187
"137228","403388",0.796471567165531
"137228","403389",0.0405654817606491
"137228","403390",0.545653343761805
"137228","403560",0.525104733592589
"137228","7930",0.281268581257545
"137603","137603",285.961128958349
"137603","137799",2.30319081966662
"137603","137841",0.649307062432627
"137603","138129",16.1126872926771
"137603","138166",0.0101499193320116
"137603","138261",3.2281871593684
"137603","138732",0.562301011543784
"137603","139408",13.0023636488945
"137603","140000",2.01273186851352
"137603","140292",13.0023037597097
"137603","140437",0.532207087624742
"137603","140440",0.502390916939469
"137603","140913",1
"137603","269566",7.59388535355321
"137603","269567",5.05682706377241
"137603","269568",63.5497399175287
"137603","269570",0.28417913707349
"137603","269571",3.11318950620168
"137603","269572",0.426950627543423
"137603","269573",43.1930611540223
"137603","269576",2.46939814985852
"137603","269577",37.0005405369906
"137603","269578",7.11344532805525
"137603","269579",3.61421128149527
"137603","269581",0.792597382093406
"137603","269582",2.2050138917127
"137603","269584",17.1661827291673
"137603","269585",36.3223956273903
"137603","269586",162.128553960845
"137603","269587",18.6451790436607
"137603","269588",18.8540797639195
"137603","269589",97.4565798341109
"137603","269590",31.0097030198127
"137603","269591",7.00405421767487
"137603","269592",52.2722170131045
"137603","269593",2920.59852270197
"137603","269595",3
"137603","269596",3.50178035022352
"137603","269597",413.607838127765
"137603","269599",204.327916538699
"137603","269600",58.8025772757142
"137603","269602",6.02079060995798
"137603","269603",70.8623628384058
"137603","269605",18.6938388299097
"137603","269607",298.205692238003
"137603","269608",0.600504754482068
"137603","269609",15.3789915146238
"137603","269611",0.99813562883129
"137603","269612",0.845218886530407
"137603","269613",14.5935972172053
"137603","269614",3.33140701998239
"137603","269615",346.387682646286
"137603","272951",1.12968315169062
"137603","273035",22.2296824097915
"137603","273040",13.4328121573586
"137603","273111",2.8968934854979
"137603","273222",2.0109998235957
"137603","273964",13.1540334893538
"137603","274178",0.904408378118721
"137603","274579",5.67149510837323
"137603","274850",0.00519821569369661
"137603","275083",12.6715573313884
"137603","275251",1.47192618272474
"137603","275927",1.53858362200848
"137603","276138",8.39889617856695
"137603","276349",0.690204023916518
"137603","276477",11.5187350041183
"137603","28173",7.34654264376059
"137603","33420",20.9023311553188
"137603","33597",48.0997325041047
"137603","403109",8.63647907678816
"137603","403117",38.5794407214042
"137603","403120",18.2397771903824
"137603","403128",0.166118514805626
"137603","403141",77.0396381335551
"137603","403144",0.421728937695072
"137603","403145",22.6156272146192
"137603","403146",23.6061728591837
"137603","403148",3.42900561797495
"137603","403151",0.189588943417108
"137603","403168",1.12412540138286
"137603","403169",33.2981718267528
"137603","403255",0.543904000203753
"137603","403256",2.46150440342512
"137603","403257",21.319197774591
"137603","403258",3.84008148792598
"137603","403259",1.7224184568704
"137603","403260",0.286471882110485
"137603","403261",2.36729068222521
"137603","403262",4.02600813265132
"137603","403263",1.53008315349862
"137603","403264",10.9346928271731
"137603","403265",1.02231274675557
"137603","403266",1.1623142916776
"137603","403267",6.77341812354908
"137603","403268",1.80246550333961
"137603","403269",2.68141999430686
"137603","403270",0.26282139321192
"137603","403271",8.2363616979996
"137603","403272",0.325393234309678
"137603","403273",0.184578838261474
"137603","403274",0.0396675786437953
"137603","403275",0.923584882194534
"137603","403276",18.973000922737
"137603","403277",1.36940137323782
"137603","403278",0.967136607354137
"137603","403279",1.50074422715719
"137603","403280",0.620705062130304
"137603","403281",0.000182243702577611
"137603","403282",0.094500497859577
"137603","403283",2
"137603","403284",1.96891179578016
"137603","403285",1.61639449057728
"137603","403286",3.12991267757313
"137603","403287",4.98007994669773
"137603","403288",10.7105088454012
"137603","403289",0.159438684718296
"137603","403290",0.0711467484267168
"137603","403292",19.0886303589963
"137603","403293",14.8196700936129
"137603","403294",11.61842256347
"137603","403295",41.2893114837254
"137603","403296",5.63284150061733
"137603","403297",26.8524565402612
"137603","403298",193.862700040104
"137603","403299",319.891902732118
"137603","403300",409.0608097906
"137603","403301",25.1880296929161
"137603","403302",12.4811777600273
"137603","403303",21.3455437034672
"137603","403304",6.36093619831323
"137603","403305",48.0455431369424
"137603","403306",40.4364955326505
"137603","403307",32.9902031251459
"137603","403308",20.5844778445237
"137603","403309",2.79043136825226
"137603","403310",34.1071514773741
"137603","403311",23.6812576593609
"137603","403312",20.8207903637368
"137603","403313",128.890282847616
"137603","403314",6.08196507497288
"137603","403315",3.4522830546972
"137603","403316",1.72780853423353
"137603","403317",14.3874754805599
"137603","403318",6.29357160096879
"137603","403319",1.34020384736908
"137603","403320",50.1060463766254
"137603","403321",21.4899148603259
"137603","403322",388.065907807399
"137603","403323",6.90251102599283
"137603","403324",1.51619825841193
"137603","403325",13.7223976316634
"137603","403326",1.39515804968855
"137603","403327",2.73445858486552
"137603","403328",61.3696457318634
"137603","403329",1.52336849343228
"137603","403330",22.11926143166
"137603","403331",1.68375741344587
"137603","403332",26.8786970904931
"137603","403333",3.65727123091138
"137603","403334",0.117816674378593
"137603","403335",1.51756869219683
"137603","403338",0.649735287637559
"137603","403339",0.210850358870555
"137603","403340",6.77998160366826
"137603","403341",2.7948617743936
"137603","403342",161.397784582786
"137603","403343",71.8966640705631
"137603","403344",2.3194869322262
"137603","403345",2.46068694015988
"137603","403346",4.90817619867575
"137603","403347",1.97531551780639
"137603","403348",0.183419744568972
"137603","403349",0.521816990794426
"137603","403350",0.217779805642834
"137603","403351",0.641612177050362
"137603","403352",2.31096859192625
"137603","403353",0.0635208114049005
"137603","403356",0.314698570561699
"137603","403357",1.22953056603624
"137603","403358",0.40386477627724
"137603","403359",0.739765567701272
"137603","403361",0.0241904978139166
"137603","403363",0.469460859934041
"137603","403364",0.0904365107359802
"137603","403367",1
"137603","403369",0.138295424184257
"137603","403370",0.319514871020937
"137603","403371",0.0915210130160602
"137603","403373",0.0913494485148378
"137603","403374",2
"137603","403375",0.0906401010671675
"137603","403378",0.0717276511997887
"137603","403379",0.887040857888499
"137603","403382",0.082486892404396
"137603","403383",0.340815669022085
"137603","403385",0.00984557823663082
"137603","403386",2.66728121924317
"137603","403387",0.0864604657993362
"137603","403388",0.374298595364924
"137603","403389",0.0192718827879912
"137603","403560",8.59087286710627
"137603","51847",4.92884083969722
"137603","7930",68.8973567234287
"137634","137228",0.220138850584209
"137634","137603",3.15827229548173
"137634","137634",34.9607220194365
"137634","137799",1.14117451702222
"137634","137841",0.953976710210608
"137634","138129",1.96190555572099
"137634","138166",0.148802009528585
"137634","138261",20.9223655664961
"137634","138732",2.48201232828643
"137634","139408",4.23220593546246
"137634","140000",2.37464362108406
"137634","140024",5.02036482384254
"137634","140437",11.705528567896
"137634","140440",2.3927896180501
"137634","140913",3.02036482384254
"137634","269566",3.00074287919478
"137634","269568",32.2286340208458
"137634","269570",2.01181884216956
"137634","269571",18.6211590808962
"137634","269572",0.843642499693067
"137634","269573",2.5728882696662
"137634","269576",4.91443827081987
"137634","269577",6.34428653565087
"137634","269578",0.894393713541162
"137634","269581",3.70448830303121
"137634","269582",4.11011606544079
"137634","269584",8.49609987540795
"137634","269585",3.9698854375032
"137634","269586",75.806019523513
"137634","269587",0.987054268632139
"137634","269588",3.80523110025477
"137634","269589",11.5647024988305
"137634","269590",2.52799755335065
"137634","269591",0.408426605166574
"137634","269592",8.40323705219622
"137634","269593",597.42331909332
"137634","269595",11.0610944715276
"137634","269596",7.12214437526189
"137634","269597",61.2073701356696
"137634","269599",41.1963690483046
"137634","269600",1
"137634","269602",2.93013228548908
"137634","269603",10.1400872646529
"137634","269605",4.93234517655022
"137634","269607",106.679392935339
"137634","269608",18.699492233575
"137634","269609",4.4582814524118
"137634","269610",1.17569732826482
"137634","269611",2.04673478569677
"137634","269612",9.88341137878754
"137634","269613",3.54549596571808
"137634","269614",12.590834066088
"137634","269615",36.8293596429935
"137634","272951",13.5589269700335
"137634","273035",11.8221446097643
"137634","273040",9.56771759110784
"137634","273111",7.58188189340665
"137634","273222",18.6825677891606
"137634","273964",0.992871174520302
"137634","274178",1.50839196600361
"137634","274579",1.42545205684952
"137634","274850",1.38492162275787
"137634","275083",1.03953942166063
"137634","275192",0.0646842457672827
"137634","275251",14.9652254597582
"137634","275927",4.02052320001854
"137634","276138",8.0074998777822
"137634","276349",11.9031549669654
"137634","276477",1.93606319913147
"137634","28173",0.497364492669679
"137634","33420",9.50192110722305
"137634","33597",5.4072609221572
"137634","403109",1.48760653601652
"137634","403117",15.5676027236499
"137634","403120",4.49282785373367
"137634","403128",14.3438309782795
"137634","403141",21.6606309833407
"137634","403144",1.82385356028742
"137634","403145",46.1537764266089
"137634","403146",18.3323708883051
"137634","403148",4.95747087303584
"137634","403151",2.07083112577391
"137634","403168",0.733297412502582
"137634","403169",6.12263811132897
"137634","403257",2.2048812811922
"137634","403258",0.488724856487219
"137634","403259",0.600449211500408
"137634","403261",0.0129660049376105
"137634","403262",0.187812927927882
"137634","403264",1.21443268247871
"137634","403266",0.572676876347313
"137634","403267",3.25442471957126
"137634","403268",1.35154231193066
"137634","403269",0.537117239061834
"137634","403271",0.0254220753134113
"137634","403276",1.0196142891648
"137634","403277",0.197378426354492
"137634","403280",0.0994231657120347
"137634","403282",0.013380602510488
"137634","403285",0.0705370769766404
"137634","403286",0.93882518008135
"137634","403287",0.0104119836870574
"137634","403288",1.03796587858558
"137634","403290",0.00023509119461189
"137634","403293",4.01436376535113
"137634","403294",4.49708053494464
"137634","403295",3.93954306556167
"137634","403296",0.964586755002059
"137634","403297",0.828578437249748
"137634","403298",25.3180410218657
"137634","403299",69.8859528437975
"137634","403300",69.9836083852103
"137634","403301",2.41794014621953
"137634","403302",2.81195365106633
"137634","403303",10.0094862775862
"137634","403305",5
"137634","403306",0.0201541721571626
"137634","403307",5.97597203345781
"137634","403308",6.08955370228215
"137634","403310",0.594682017787425
"137634","403312",1
"137634","403313",7.45694797797193
"137634","403315",0.97637958705609
"137634","403318",1.545595385168
"137634","403320",6.86978764457074
"137634","403321",7.50889807870935
"137634","403322",42.2995100836805
"137634","403323",1.47545685086849
"137634","403325",2.05003859288525
"137634","403326",0.912222130093849
"137634","403327",2.1845353236855
"137634","403328",27.2323349709025
"137634","403329",0.646824314280858
"137634","403330",10.7505936741921
"137634","403331",0.508858161505713
"137634","403332",18.9621284303229
"137634","403333",1.2084229555142
"137634","403334",0.0574928896342561
"137634","403335",0.740552301217626
"137634","403338",14.1602823473034
"137634","403339",0.252534188385566
"137634","403340",3.64413884515331
"137634","403341",1.43983225857667
"137634","403342",22.24292243994
"137634","403343",16.3918652414163
"137634","403344",3.0278199764743
"137634","403345",7.46729815861568
"137634","403346",4.86195502597152
"137634","403347",1.01762564054597
"137634","403348",0.716866936103172
"137634","403349",1.20735983104934
"137634","403350",2.24302203252725
"137634","403351",1.7897025353797
"137634","403352",3.24980221000493
"137634","403353",1.01996107375924
"137634","403354",3.01630178213447
"137634","403356",5.19375873124385
"137634","403357",18.5936728621588
"137634","403358",1.98788098205333
"137634","403359",0.736227609082243
"137634","403360",3.79723010366098
"137634","403361",5.50947835977218
"137634","403363",0.924331168720867
"137634","403364",0.519932346002941
"137634","403365",0.00611311664652681
"137634","403366",0.00557789656866539
"137634","403367",1.02036482384254
"137634","403368",0.123782256656982
"137634","403369",0.138295424184257
"137634","403370",0.639029742041874
"137634","403371",0.658506184097748
"137634","403372",0.329491576499838
"137634","403374",0.0111811768432838
"137634","403375",2.06136522204905
"137634","403376",6.50944822079402
"137634","403377",2.69182237951134
"137634","403378",7.1008285476069
"137634","403379",0.0150167957876645
"137634","403380",0.0716779446230707
"137634","403381",0.103446997783738
"137634","403382",0.496299024201782
"137634","403383",2.05058620876502
"137634","403385",0.133801742075695
"137634","403386",22.6202636544964
"137634","403387",1.17500066187946
"137634","403388",5.54316341140863
"137634","403389",0.261905540552002
"137634","403390",0.521581713010578
"137634","403560",4.80013706640804
"137634","7930",3
"137799","137228",0.0232532302922809
"137799","137603",1.69375266295246
"137799","137799",63.2328938463881
"137799","137841",1.7289362378649
"137799","138129",1.11943831249656
"137799","138166",0.761343602000822
"137799","138261",2.29897140416784
"137799","138732",0.0768101323891478
"137799","139408",5.84312344350631
"137799","140000",1.26560315812048
"137799","140024",0.00508278975681467
"137799","140292",0.437643263231893
"137799","140437",1.61325940297733
"137799","140913",0.380391505674074
"137799","269566",0.70061997652861
"137799","269568",9.05212354900407
"137799","269570",0.304370361532888
"137799","269571",0.854561847616226
"137799","269573",0.374887237363917
"137799","269577",0.374156847958688
"137799","269581",2.85035126747619
"137799","269582",1.14117451702222
"137799","269584",7.60221091789991
"137799","269585",1.51612379948032
"137799","269586",4.61251395562425
"137799","269587",0.373453437862327
"137799","269588",1.64542210568764
"137799","269589",5.89758603898315
"137799","269590",1.3420203013335
"137799","269591",0.4329126565623
"137799","269592",3.36139193951346
"137799","269593",119.834065056011
"137799","269595",0.760783011348147
"137799","269596",0.254185766528389
"137799","269597",19.5653560109604
"137799","269599",6.00743876442353
"137799","269600",1.96884967290065
"137799","269602",1.53667671489862
"137799","269603",5.73026001999435
"137799","269605",0.380391505674074
"137799","269607",110.624692192599
"137799","269608",0.39461318023398
"137799","269609",4.46793929775897
"137799","269610",0.380391505674074
"137799","269611",0.749700123040295
"137799","269612",0.380391505674074
"137799","269613",0.160999039146974
"137799","269614",0.405326665991519
"137799","269615",10.1159026654324
"137799","272951",0.760783011348147
"137799","273035",45.0897735923332
"137799","273040",3.3130775653407
"137799","273222",1.91817138789424
"137799","273964",0.380391505674074
"137799","274579",0.271114927085597
"137799","275083",0.671237857299195
"137799","275251",0.760783011348147
"137799","275927",0.13748293067822
"137799","276138",1.47423063801476
"137799","276349",0.380391505674074
"137799","28173",1.05247833205525
"137799","33420",8.43408569556599
"137799","33597",2.8011296226084
"137799","403109",0.760783011348147
"137799","403117",2.552616909262
"137799","403120",0.910882765066124
"137799","403141",7.02843530585607
"137799","403144",0.317304246543516
"137799","403145",3.95573802744071
"137799","403146",3.57270579250957
"137799","403169",1.94181921342231
"137799","403257",0.380391505674074
"137799","403261",0.108906223743394
"137799","403262",0.0714424424395433
"137799","403264",0.801813667634162
"137799","403267",0.434586802435123
"137799","403268",0.133392011373535
"137799","403269",0.203832386380317
"137799","403270",0.0249242403389652
"137799","403271",0.628560654306038
"137799","403272",0.0308581393527132
"137799","403273",0.0175042346062235
"137799","403274",0.015089209966758
"137799","403275",0.351323843955791
"137799","403276",0.380391505674074
"137799","403277",0.100108102384753
"137799","403278",0.00417989219950523
"137799","403279",0.375124183560329
"137799","403280",0.0756394554081677
"137799","403282",0.0101797350715816
"137799","403285",0.530636387745112
"137799","403286",0.100896591961491
"137799","403287",0.952022308604258
"137799","403288",0.279494913782197
"137799","403290",0.00913220782193053
"137799","403292",0.284331239289087
"137799","403293",0.380391505674074
"137799","403294",0.665129865075544
"137799","403295",3.44662811284327
"137799","403296",0.375954018670518
"137799","403297",0.564428337663328
"137799","403298",4.911763400441
"137799","403299",24.9048166743724
"137799","403300",9.36934837294294
"137799","403301",2.66274053971852
"137799","403302",0.16415884019259
"137799","403303",1.88539588371354
"137799","403305",0.760783011348147
"137799","403306",1.89015333417877
"137799","403307",1.14117451702222
"137799","403308",3.63532205491423
"137799","403310",0.467272276039451
"137799","403311",0.3756273023783
"137799","403313",5.18806080932675
"137799","403314",1.96953136313942
"137799","403315",0.742813002459393
"137799","403317",0.375590001247053
"137799","403318",0.240383372313744
"137799","403320",1.79824937727461
"137799","403321",0.827329688987419
"137799","403322",15.2140163662386
"137799","403323",0.372803116069847
"137799","403324",0.755611451953929
"137799","403325",0.10775888737471
"137799","403326",0.261823936377513
"137799","403328",3.04696782234543
"137799","403329",0.123023237407948
"137799","403330",5.11764916490018
"137799","403331",3.94120112964787
"137799","403332",1.50323977746475
"137799","403333",1.89078122106847
"137799","403338",0.733280600887895
"137799","403340",0.963383111484785
"137799","403341",0.168654099672869
"137799","403342",16.3955422131136
"137799","403343",2.18945039869098
"137799","403344",0.280134890223793
"137799","403345",0.235509040790499
"137799","403346",0.635161700457491
"137799","403347",0.0953181838870682
"137799","403348",0.138003012479411
"137799","403349",0.380391505674074
"137799","403350",1.7225761786573
"137799","403351",0.506456680700185
"137799","403352",0.154121697315626
"137799","403353",0.00805425903064966
"137799","403355",0.0516403464990249
"137799","403356",0.179330875737391
"137799","403357",0.560433439874206
"137799","403358",0.0905221834253995
"137799","403359",0.120631441825425
"137799","403360",0.288886815304504
"137799","403361",0.00920185988644114
"137799","403364",0.065925949314904
"137799","403365",0.228371987257425
"137799","403366",0.208377395321946
"137799","403367",1.14117451702222
"137799","403370",0.121540742872912
"137799","403371",0.0348138159419956
"137799","403373",0.415140059937129
"137799","403374",0.380391505674074
"137799","403380",0.0239146400782053
"137799","403381",0.0103594399872108
"137799","403385",0.0169656820433292
"137799","403386",0.299699176036956
"137799","403387",0.14898675698012
"137799","403388",0.0590099159484435
"137799","403389",0.0332088809716527
"137799","403390",0.0153156649910406
"137799","403560",1.40271196999575
"137799","7930",4.56994137624949
"137841","137228",0.18696571624782
"137841","137603",14.7840733410994
"137841","137634",0.973404277863928
"137841","137799",2.16422659131404
"137841","137841",98.5318861209862
"137841","138129",9.75708946162548
"137841","138166",2.07941431850359
"137841","138261",10.9783130415247
"137841","138732",0.89726375986167
"137841","139408",22.8410145761547
"137841","140000",3.05866138731385
"137841","140024",0.991374343346377
"137841","140292",2.52318077640831
"137841","140437",7.9081728130985
"137841","140440",1.01330960308011
"137841","140913",2.68805618766763
"137841","269566",7.86135967249112
"137841","269567",1.89958315822912
"137841","269568",98.3768267460166
"137841","269570",6.49976150555873
"137841","269571",6.28669624856905
"137841","269572",0.512506267998725
"137841","269573",7.86232047809656
"137841","269576",5.77406002976211
"137841","269577",10.6499261098184
"137841","269578",0.630966617869312
"137841","269579",2.43719039968762
"137841","269581",6.10652076315214
"137841","269582",38.8815221251464
"137841","269584",117.172834317839
"137841","269585",13.1146907130624
"137841","269586",30.9055175630728
"137841","269587",2.47931724255798
"137841","269588",15.204552730497
"137841","269589",15.5737764873589
"137841","269590",7.92678612476458
"137841","269591",0.132597139610019
"137841","269592",15.7237936550091
"137841","269593",1539.59888024944
"137841","269595",2.19433214473768
"137841","269596",11.660408786897
"137841","269597",80.9176866972612
"137841","269599",73.2619214591533
"137841","269600",7.89032881291034
"137841","269602",1.16903203319407
"137841","269603",11.0288914323136
"137841","269605",7.75663096817693
"137841","269607",222.795931436307
"137841","269608",3.66303315828004
"137841","269609",2.44553474635263
"137841","269610",0.10115611745771
"137841","269611",17.3141861925256
"137841","269612",12.1384771485156
"137841","269613",5.95225315033307
"137841","269614",48.6080073003944
"137841","269615",95.811553596453
"137841","272951",5.26376942956088
"137841","273035",32.4085141257461
"137841","273040",38.0909595030108
"137841","273111",6.08165764639451
"137841","273222",3.92401769300066
"137841","273964",11.7287640577678
"137841","274579",5.09365926439357
"137841","274850",0.00250453473739288
"137841","275083",4.86660519153369
"137841","275192",0.0159389069307871
"137841","275251",4.3067267919281
"137841","275927",0.305632906112991
"137841","276138",1.86745586532525
"137841","276349",4.68392552232022
"137841","276477",3.60068234067421
"137841","28173",4.54107150196336
"137841","33420",20.6222268920824
"137841","33597",5.40871342668327
"137841","403109",6.77310871796243
"137841","403117",61.4589852177669
"137841","403120",8.15112583518481
"137841","403128",1.48404489090758
"137841","403141",43.3725859281309
"137841","403144",0.54162063334058
"137841","403145",12.7993896555148
"137841","403146",47.4086527917737
"137841","403148",9.1780759613699
"137841","403151",2.10284427641783
"137841","403168",2.97888713024354
"137841","403169",7.18198422239886
"137841","403255",0.844741042801109
"137841","403256",1.24373710782755
"137841","403257",3.70311575741562
"137841","403258",0.569532722654959
"137841","403259",0.0172351348642932
"137841","403260",0.746489090128536
"137841","403261",1.31897267661012
"137841","403262",0.0609741302598619
"137841","403263",1.70492745692667
"137841","403264",2.99374394647092
"137841","403265",0.862846291843084
"137841","403266",0.0107254719324736
"137841","403267",2.9109418301318
"137841","403268",1.29893934999587
"137841","403269",1.57514134802467
"137841","403270",0.0597962486464761
"137841","403271",2.10754097356382
"137841","403272",0.0740323856778799
"137841","403273",0.0419947629554693
"137841","403276",10.2433676425911
"137841","403277",1.19460220407233
"137841","403280",0.120180193528678
"137841","403282",0.0161741319311673
"137841","403283",1.76338876821392
"137841","403284",0.0321228629112672
"137841","403285",0.558770366173926
"137841","403286",0.90938762183176
"137841","403287",1.0493296554062
"137841","403288",3.43893958628269
"137841","403289",0.0889862712554269
"137841","403290",0.0239147573749005
"137841","403292",1.19840652382581
"137841","403293",0.971690098267077
"137841","403294",0.770098423075294
"137841","403295",5.55394776632362
"137841","403296",1.12880538197003
"137841","403297",3.48806610834347
"137841","403298",37.1696620712376
"137841","403299",96.594009239554
"137841","403300",79.2870443705404
"137841","403301",5.09840874364278
"137841","403302",2.77151004304672
"137841","403303",5.92247865717383
"137841","403304",1.1669880168678
"137841","403305",1.61167066641409
"137841","403306",7.36786234622357
"137841","403307",2.06323395949349
"137841","403308",1.68768567785407
"137841","403310",0.593038733626386
"137841","403311",2.64882081543683
"137841","403312",4.95032477143787
"137841","403313",18.3985122236906
"137841","403314",2.29716770458195
"137841","403315",0.93963217825323
"137841","403316",0.364519197640579
"137841","403317",9.13829252337534
"137841","403318",4.25709848845497
"137841","403320",11.5828302310968
"137841","403321",12.9992336765265
"137841","403322",75.3209438657308
"137841","403323",2.52409763918179
"137841","403324",0.938063311657749
"137841","403325",8.30882568089009
"137841","403326",3.250849670686
"137841","403327",0.614276485652936
"137841","403328",36.6603439298461
"137841","403329",1.66252055381917
"137841","403330",28.0566257334669
"137841","403331",4.26470169759117
"137841","403332",87.2007102073984
"137841","403333",3.190160643625
"137841","403334",0.46747547714105
"137841","403335",6.02144095664556
"137841","403336",6.28120056689017
"137841","403337",3.07906394797056
"137841","403338",25.5565330391772
"137841","403339",0.442822321541943
"137841","403340",9.66787860472363
"137841","403341",3.5063162758728
"137841","403342",29.3090427584741
"137841","403343",42.5675688203594
"137841","403344",1.78262721603869
"137841","403346",1.54616174202036
"137841","403347",2.47814794045455
"137841","403348",0.235563437414493
"137841","403350",3.01469174350598
"137841","403351",0.243906422700818
"137841","403352",0.792234053529754
"137841","403353",0.0324641582561339
"137841","403354",0.474746213681406
"137841","403355",0.033451712337263
"137841","403356",6.58106171764897
"137841","403357",3.82914707535952
"137841","403358",0.713809018206529
"137841","403360",0.730863209541216
"137841","403361",0.091273919217894
"137841","403363",1.65846113829325
"137841","403364",0.225063829497916
"137841","403365",0.572729816145698
"137841","403366",0.522585754692983
"137841","403367",3.67129063694602
"137841","403370",1.418081638058
"137841","403371",1.84851977287915
"137841","403372",0.598627875167839
"137841","403373",4.1206604025061
"137841","403374",2.15436437786101
"137841","403375",0.847165271506139
"137841","403376",2.9949731241365
"137841","403377",0.351417162436348
"137841","403379",1.44543633246155
"137841","403380",0.15415841189961
"137841","403381",0.0846184384911811
"137841","403382",0.178398631440568
"137841","403383",0.737099521569579
"137841","403385",0.17895742167137
"137841","403386",12.3039759865763
"137841","403387",1.57154223592353
"137841","403388",3.42243495981232
